page_name,page_url,axe_alt_els,axe_contrast_els,axe_els[AXE.INCOMPLETE_CRITICAL],axe_els[AXE.INCOMPLETE_MINOR],axe_els[AXE.INCOMPLETE_MODERATE],axe_els[AXE.INCOMPLETE_SERIOUS],axe_els[AXE.VIOLATIONS_CRITICAL],axe_els[AXE.VIOLATIONS_MINOR],axe_els[AXE.VIOLATIONS_MODERATE],axe_els[AXE.VIOLATIONS_SERIOUS],axe_err[AXE.INCOMPLETE_CRITICAL],axe_err[AXE.INCOMPLETE_MINOR],axe_err[AXE.INCOMPLETE_MODERATE],axe_err[AXE.INCOMPLETE_SERIOUS],axe_err[AXE.VIOLATIONS_CRITICAL],axe_err[AXE.VIOLATIONS_MINOR],axe_err[AXE.VIOLATIONS_MODERATE],axe_err[AXE.VIOLATIONS_SERIOUS],codesniffer_alt_els,codesniffer_contrast_els,codesniffer_els[WCAG.OPERABLE_ERROR],codesniffer_els[WCAG.OPERABLE_WARNING],codesniffer_els[WCAG.PERCEIVABLE_ERROR],codesniffer_els[WCAG.PERCEIVABLE_WARNING],codesniffer_els[WCAG.ROBUST_ERROR],codesniffer_els[WCAG.ROBUST_WARNING],codesniffer_els[WCAG.UNDERSTANDABLE_ERROR],codesniffer_err[WCAG.OPERABLE_ERROR],codesniffer_err[WCAG.OPERABLE_WARNING],codesniffer_err[WCAG.PERCEIVABLE_ERROR],codesniffer_err[WCAG.PERCEIVABLE_WARNING],codesniffer_err[WCAG.ROBUST_ERROR],codesniffer_err[WCAG.ROBUST_WARNING],codesniffer_err[WCAG.UNDERSTANDABLE_ERROR],lighthouse_desktop[audit-score_cumulative-layout-shift],lighthouse_desktop[audit-score_first-contentful-paint],lighthouse_desktop[audit-score_interactive],lighthouse_desktop[audit-score_largest-contentful-paint],lighthouse_desktop[audit-score_max-potential-fid],lighthouse_desktop[audit-score_speed-index],lighthouse_desktop[audit-score_total-blocking-time],lighthouse_desktop[audit-val_cumulative-layout-shift],lighthouse_desktop[audit-val_first-contentful-paint],lighthouse_desktop[audit-val_interactive],lighthouse_desktop[audit-val_largest-contentful-paint],lighthouse_desktop[audit-val_max-potential-fid],lighthouse_desktop[audit-val_speed-index],lighthouse_desktop[audit-val_total-blocking-time],lighthouse_desktop[cat-score_accessibility],lighthouse_desktop[cat-score_best-practices],lighthouse_desktop[cat-score_performance],lighthouse_desktop[cat-score_pwa],lighthouse_desktop[cat-score_seo],lighthouse_mobile[audit-score_cumulative-layout-shift],lighthouse_mobile[audit-score_first-contentful-paint],lighthouse_mobile[audit-score_interactive],lighthouse_mobile[audit-score_largest-contentful-paint],lighthouse_mobile[audit-score_max-potential-fid],lighthouse_mobile[audit-score_speed-index],lighthouse_mobile[audit-score_total-blocking-time],lighthouse_mobile[audit-val_cumulative-layout-shift],lighthouse_mobile[audit-val_first-contentful-paint],lighthouse_mobile[audit-val_interactive],lighthouse_mobile[audit-val_largest-contentful-paint],lighthouse_mobile[audit-val_max-potential-fid],lighthouse_mobile[audit-val_speed-index],lighthouse_mobile[audit-val_total-blocking-time],lighthouse_mobile[cat-score_accessibility],lighthouse_mobile[cat-score_best-practices],lighthouse_mobile[cat-score_performance],lighthouse_mobile[cat-score_pwa],lighthouse_mobile[cat-score_seo]
,https://www.vsu.ru/,10,20,1,9,,12,10,,83,22,1,2,,1,2,,3,6,9,13,,1,30,57,13,23,1,,1,5,11,4,2,1,0.23,0.98,0.88,0.93,0.98,0.86,1,0.42123447292605,663.764,2609.9735,1066.6585,87,1423.9739075009,18.5,0.8,0.67,0.84,0.55,0.73,1,0.27,0.12,0.01,0.18,0.13,0.84,0.022231889088949,3827.749,13174.849,8950.108,401,9398.8189740563,258.5,0.71,0.6,0.46,0.58,0.75
,https://esstu.ru/,22,16,,5,,14,22,,51,26,,1,,1,1,,4,3,39,29,,,42,40,,,1,,,3,7,,,1,1,0.96,1,0.34,1,0.93,1,0.015998052843906,748.078,1237.108,3010.156,60,1204.9216906182,5,0.51,0.67,0.82,0.18,0.73,0.98,0.65,0.83,0.89,0.26,0.87,0.82,0.053763607799474,2569.231,4508.68,2569.231,345,3578.9618092644,275,0.51,0.67,0.85,0.17,0.62
,http://www.fa.ru/Pages/Home.aspx,2,337,1,16,,322,4,15,10,50,1,1,,1,3,1,2,7,15,377,2,5,32,386,21,2,,1,1,4,9,2,1,,1,0.08,0.02,0.11,0.21,0.05,0.41,0.032881716592306,2861.883,11415.4105,4594.622,374,4760.9474645699,407.5,0.71,0.6,0.32,0.18,0.83,0.99,0,0,0.01,0,0,0,0.041440025713804,8821.4455,52735.9355,9738.5625,2084,17703.112591835,6924.4915,0.68,0.67,0.15,0.25,0.85
,https://www.vyatsu.ru/,45,37,,,,36,46,1,53,77,,,,1,2,1,3,5,47,28,,,52,97,12,,1,,,3,7,6,,1,0.5,0.77,0.91,0.33,0.48,0.57,0.97,0.24917575889032,1177.022,2383.901,3034.803,257,2139.1578203085,103.5,0.59,0.6,0.67,0.36,0.82,0.34,0.5,0.32,0,0,0.57,0.34,0.33739597352346,3013.408,9256.683,30769.928,1026,5406.9477821311,851.251,0.59,0.53,0.29,0.33,0.83
,http://www.ggpi.org/news.php,102,20,1,2,,18,104,,36,34,1,1,,1,2,,3,3,110,30,,2,114,126,4,10,1,,2,4,10,3,1,1,0.5,0.98,0.64,0.72,0.92,0.87,0.97,0.24963673903915,651.16,3800.404,1739.456,124,1390.0553941068,97.5,0.51,0.6,0.8,0,0.73,1,0.94,0.05,0,0.15,0.17,0.2,0.00027875032392734,1599.542,17160.5685,10308.389,421,8662.7105181695,1218,0.56,0.53,0.33,0,0.62
,http://www.gasu.ru/,2,91,,2,,44,3,20,34,101,,1,,1,2,1,3,6,3,204,,18,70,189,23,2,2,,3,7,9,3,1,2,0.35,0.69,0.91,0.29,0.98,0.79,1,0.32839286983788,1295.74,2434.494,3231.0075,89,1626.300909904,48.5,0.47,0.6,0.66,0.18,0.82,0.04,0.01,0.22,0,0.2,0.27,0.62,0.84575818316142,7479.343,10874.3205,13947.716,387,7479.343,466,0.52,0.53,0.24,0.25,0.84
,https://kosygin-rgu.ru/,36,286,1,1,,259,43,9,35,62,1,1,,1,2,2,3,5,58,311,2,9,83,350,57,,1,2,3,3,10,3,,1,0.97,0.15,0.21,0.07,0.18,0.2,0.3,0.063732293678443,2454.062,6597.156,5262.017,397,3313.1007942194,494,0.78,0.53,0.31,0.45,0.73,0.96,0.01,0,0,0,0.01,0.02,0.069209208082967,7927.063,33973.202,25931.8,1572,17050.386833215,3239.5,0.8,0.53,0.15,0.42,0.73
,https://www.pushkin.institute/,17,19,,1,,1,18,2,4,40,,1,,1,2,1,3,2,21,86,,10,86,83,20,1,,,1,7,9,5,1,,0.06,0.01,0.02,0,0.94,0,1,0.75082550178581,4046.078,11763.062,14526.7045,115,14918.852797331,57,0.5,0.47,0.31,0.18,0.83,0.17,0.04,0.04,0.09,0.35,0.01,0.34,0.49920248879327,5977.834,17581.1105,6555.676,306,15813.063305423,850.5,0.5,0.47,0.16,0.25,0.77
,https://www.hse.ru/,6,188,,3,,128,31,12,21,70,,1,,1,2,2,3,4,8,237,,1,179,87,32,4,1,,1,5,11,4,1,1,1,0.92,0.83,0.65,0.53,0.41,0.69,0.00028047828728612,895.384,2869.2025,1943.129,241,2532.3768812389,252.38,0.69,0.73,0.74,0.82,0.75,1,0.22,0.11,0.01,0,0.15,0.05,0.0016232638888889,4079.653,13595.2725,9124.485,968,8992.4218964369,2482.6235,0.68,0.8,0.22,0.83,0.75
,https://gaugn.ru/,21,199,2,2,,76,23,,59,143,1,1,,1,3,,3,3,21,210,1,2,163,104,32,5,,1,1,5,11,8,2,,0.25,0.77,0.71,0.13,0.98,0.14,0.97,0.40694455429882,1177.858,3457.037,4442.902,90,3694.2967190295,100,0.9,0.67,0.52,0.36,0.64,0.38,0.66,0.04,0,0,0.3,0,0.3094482421875,2542.828,18208.1945,13208.3985,935,7232.0319208306,8473.232,0.88,0.67,0.16,0.42,0.68
,https://guu.ru/,0,35,3,5,,34,4,12,21,7,1,1,,1,1,2,3,2,28,45,,,59,64,8,2,,,,5,9,6,1,,1,0.68,0.72,0.62,0.88,0.26,0.93,0.0039880862524522,1320.798,3444.4705,2031.491,136,3055.8704607988,134.7455,0.85,0.73,0.75,0.36,0.9,1,0.54,0.18,0,0.03,0.15,0.1,0,2874.093,11649.0895,19201.298,640,8956.1614292685,1808,0.79,0.73,0.27,0.42,0.92
,https://gstou.ru/,10,24,1,10,,24,10,,17,23,1,1,,1,2,,4,5,9,26,1,1,26,49,26,6,,1,1,4,11,3,1,,0.9,0.83,0.59,0.29,0.9,0.72,0.82,0.10183963208791,1064.135,4053.7125,3213.949,130,1778.2436334355,192.5,0.75,0.73,0.67,0.36,0.73,1,0.56,0.06,0.74,0,0.62,0.08,0.0034706995222304,2829.9785,15972.24,3175.481,1069,5081.3376601349,2050,0.76,0.73,0.48,0.42,0.76
,http://dgpu.net/ru/,0,49,,,,32,,,22,22,,,,2,,,3,2,4,46,,,22,33,1,7,1,,,3,4,1,1,1,0.62,1,1,0.54,1,0.84,1,0.19937303770757,533.825,859.852,2272.274,65,1478.7026116629,7.5,0.89,0.6,0.81,0,0.75,0.46,0.86,0.35,0,0.19,0.53,0.82,0.2685156891793,1944.806,8927.2325,13445.4125,395,5619.3539121096,273,0.89,0.53,0.49,0,0.64
,http://dstu.ru/,23,131,,2,1,126,24,,51,14,,1,1,1,2,,4,3,54,143,,5,60,168,1,7,,,1,4,10,1,2,,0.99,0.98,1,0.95,1,0.68,1,0.052097257533241,669.5665,669.5665,983.544,30,1871.4268216905,0,0.55,0.53,0.95,0,0.7,0.98,0.72,0.66,0.25,0.77,0.51,0.96,0.055474309795877,2373.537,5871.0425,5124.105,171,5762.1813106184,127.5,0.55,0.53,0.69,0,0.58
,http://www.dgu.ru/,0,0,,,,,,,,,,,,,,,,,10,144,2,3,21,170,1,1,,2,3,5,7,1,1,,1,0.89,1,0.84,1,0.35,1,0.019462318050321,962.72,962.72,1415.22,31,2710.1934550764,0,0.67,0.6,0.88,0.09,0.73,1,0.52,0.51,0,0.94,0.44,0.99,0.002436289950337,2941.276,7243.5555,59936.946,115,6147.1231881395,72.5,0.67,0.53,0.59,0.08,0.62
,https://www.dvfu.ru/,15,47,1,,,4,17,31,17,53,1,,,1,3,2,4,3,5,77,1,,55,113,31,17,,1,,4,9,6,1,,0.25,0.02,0.02,0,0.96,0.01,0.96,0.40141180633714,3790.543,11288.4495,16221.522,101,6317.2625659378,110.5,0.66,0.67,0.33,0.45,0.82,0.39,0.01,0.01,0,0.08,0.01,0.15,0.30715109878116,8167.33,23672.3855,20159.0845,511,14743.697374419,1442,0.68,0.6,0.11,0.5,0.82
,https://donstu.ru/,23,212,10,4,,158,23,35,28,118,1,1,,1,1,1,4,6,129,201,10,,133,250,261,5,1,1,,4,10,5,3,1,0.51,0.07,0.07,0.1,0.35,0.06,0.01,0.24657058611143,2971.792,8953.926667572,4763.508,306,4470.5788251076,1531.5,0.77,0.53,0.12,0.36,0.82,1,0,0,0,0,0.01,0,0.018050257047017,12900.153,37978.6395,13382.4835,1428,15539.524814646,10432,0.81,0.47,0.15,0.42,0.84
,https://kpfu.ru/,6,47,1,3,,44,10,4,78,14,1,1,,1,2,1,3,3,20,22,1,,26,56,46,7,,1,,4,9,6,2,,0.1,0.97,0.88,0.7,0.94,0.7,0.98,0.61789372840115,720.483,2606.7655,1818.977,112,1835.8015982573,94,0.72,0.87,0.74,0.36,0.83,0.12,0.77,0.07,0.02,0.3,0.06,0.39,0.57915776909722,2242.188,15287.23,8544.2305,325,11077.744016178,765.5,0.72,0.87,0.23,0.42,0.86
,http://elsu.ru/,6,268,2,4,,87,58,,20,215,1,1,,1,2,,4,5,6,194,2,,216,74,30,,,1,,7,9,4,,,1,0.6,0.35,0.31,0.64,0.33,0.69,0.0083680490081875,1431.041,5359.644,3128.37,207,2802.9355484773,254,0.68,0.67,0.56,0.36,0.92,1,0.34,0.02,0.05,0,0.17,0.03,0.0030236138237847,3520.882,20518.428,7201.022,1294,8625.00669746,2922,0.62,0.53,0.22,0.42,0.92
,http://www.zabgu.ru/,22,98,,2,,39,22,7,62,74,,1,,1,1,1,3,5,26,100,30,13,105,51,14,,1,1,1,5,10,5,,1,1,0.93,0.86,0.38,0.96,0.65,1,0.015217114417103,864.612,2699.985,2816.1345,102,1935.1714092351,56,0.64,0.67,0.79,0,0.73,0.3,0.59,0.89,0.51,0.8,0.88,0.99,0.36237980312771,2750.176,3882.708,3951.7065,162,3514.6103774193,89.5,0.51,0.8,0.71,0.25,0.81
,https://ivgpu.com/,0,26,,,,12,2,1,17,32,,,,1,1,1,4,4,0,23,,,2,60,19,2,1,,,1,8,5,2,1,0.99,0.75,0.99,0.67,1,0.76,1,0.048520781084963,1204.0685,1599.8745,1883.9455,62,1693.4101125186,5.9999999999999,0.8,0.73,0.87,0.36,1,0.21,0.14,0.4,0.1,0.4,0.51,0.73,0.44622428385417,4594.4285,8318.778,6413.7685,285,5768.9603426653,357,0.75,0.67,0.38,0.42,0.99
,http://ivanovo.ac.ru/,1,18,,1,,2,2,,14,18,,1,,1,2,,2,3,2,24,,,27,16,5,1,4,,,5,5,3,1,2,0.08,0.98,0.98,0.06,0.99,0.64,1,0.68389940426039,674.438,1731.9625,5470.438,74,1969.8260570674,37.5,0.56,0.73,0.59,0.18,0.8,,,,,,,,,,,,,,,,,,,
,https://www.isuct.ru/,1,45,,,,2,1,4,29,47,,,,1,1,1,2,3,3,47,,,46,50,18,,,,,2,10,3,,,0.58,0.47,0.96,0.25,1,0.27,1,0.21827313671979,1655.4375,1939.2955,3475.5,60,2996.2970581208,5,0.83,0.47,0.62,0.36,0.92,0.77,0.01,0.28,0.01,0.74,0.11,0.74,0.14616997612847,7547.31,9786.31,9197.31,181,9656.1719378533,347.5,0.82,0.4,0.38,0.42,0.88
,http://ispu.ru/,8,87,,3,,83,8,,38,33,,1,,1,1,,3,3,38,84,1,1,42,124,4,2,,1,1,3,10,1,1,,1,0.92,0.99,0.82,1,0.66,1,0.005210658152626,884.01,1591.847,1464.0325,63,1925.060088007,6.5,0.78,0.47,0.91,0,0.67,1,0.31,0.25,0.02,0.91,0.23,0.92,2.0299306489705E-6,3660.178,10284.396,8532.597,127,7893.9068574731,180.5,0.78,0.47,0.51,0,0.57
,https://istu.ru/,0,311,,2,,212,2,9,339,106,,1,,1,1,1,2,2,3,131,,,14,365,18,3,,,,3,7,5,1,,0.09,0.78,0.77,0.04,0.86,0.31,0.97,0.64394265456937,1163.292,3168.5635,6304.4015,143,2847.7696002976,104.5,0.88,0.67,0.5,0.36,0.91,0.14,0.35,0.15,0,0.05,0.38,0.22,0.53845313093397,3497.797,12511.7215,12130.1565,586,6588.9348420298,1154,0.88,0.67,0.18,0.42,0.9
,http://inggu.ru/,7,1,21,2,,1,9,,39,26,1,1,,1,3,,3,4,21,17,16,,23,38,4,10,1,1,,4,7,3,1,1,1,0.49,0.04,0.01,0.18,0,0,0.0042073929093086,1615.422,10101.027148727,9104.6566763306,398,8165.884519616,2353.5,0.48,0.6,0.21,0.18,0.91,1,0.02,0,0,0,0,0,0.020709228515625,6562.425,48459.404051239,53943.033622269,1244,27038.991848087,21722.215051239,0.44,0.6,0.15,0.17,0.82
,https://isu.ru/,28,14,,4,,,40,1,37,24,,1,,,3,1,4,3,58,27,,,58,94,14,,,,,2,9,3,,,0.09,0.14,0.06,0.01,0.99,0.03,1,0.65442703777223,2496.66,9437.3475,9530.1875,70,5112.0963706818,24,0.65,0.87,0.34,0.36,0.82,0.15,0.02,0.02,0,0.08,0.01,0.68,0.52699760108524,6651.675,20606.786,27029.187,504,15092.614695938,406.5,0.63,0.87,0.23,0.42,0.83
,https://kbsu.ru/,2,65,9,1,,64,8,,38,34,2,1,,2,3,,3,6,2,85,1,,42,63,19,5,1,1,,4,7,4,1,1,0.38,0.47,0.79,0.33,0.4,0.1,0.38,0.31184361217783,1657.874,3100.918,3050.554,285,3991.9475334584,430.282,0.74,0.67,0.39,0.36,0.83,0.04,0.4,0.21,0.22,0,0.07,0.05,0.90625,3313.647,11014.561,5311.73,1224,10740.809921373,2418.3155,0.73,0.6,0.14,0.42,0.85
,https://www.kgasu.ru/,22,64,,1,,44,25,26,42,33,,1,,2,3,1,3,4,26,54,,10,110,57,39,1,4,,2,6,6,2,1,2,0.04,0.98,0.94,0.88,0.99,0.8,1,0.85989329657331,644.7135,2191.9595,1285.826,68,1600.9163681249,9,0.61,0.73,0.8,0.36,0.73,1,0.66,0.09,0,0.46,0.36,0.68,0.0038411458333333,2537.238,14420.951,11615.586,263,6718.0367183792,402,0.72,0.67,0.47,0.42,0.76
,https://kai.ru/,50,82,,3,,40,52,,,46,,1,,1,3,,,3,49,83,,24,108,51,24,,1,,2,5,6,5,,1,0.38,0.3,0.44,0.04,0.93,0,0.94,0.31085271847653,2003.401,4807.814,6053.732,118,10452.190630202,125,0.76,0.8,0.42,0.36,0.67,,,,,,,,,,,,,,,,,,,
,https://www.kstu.ru/,0,26,1,,,23,4,1,7,11,1,,,1,2,1,2,2,0,28,,,9,90,15,,,,,3,10,3,,,0.45,0.97,1,0.58,1,0.65,1,0.27541940352246,724.201,754.644,2144.135,48,1938.6127183253,0,0.81,0.73,0.77,0.18,0.9,0.04,0.62,0.74,0.01,0.45,0.66,0.9,0.89472944471571,2669.65,5258.995,8929.4995,265,4889.2067554604,201,0.8,0.67,0.48,0.17,0.92
,https://kgeu.ru/,4,93,,3,,85,6,1,73,9,,1,,1,3,1,3,2,12,121,,4,19,128,7,3,1,,1,3,9,4,2,1,0.24,0.02,0.37,0.04,0.99,0.01,1,0.41830613078194,3914.593,5237.2885,6339.8765,70,6291.6480153365,58.5,0.75,0.8,0.39,0.36,0.82,,,,,,,,,,,,,,,,,,,
,https://kantiana.ru/,0,22,,1,,9,,7,2,29,,1,,1,,2,2,3,0,47,,,21,53,26,7,,,,3,7,4,2,,0.45,0.15,0.27,0.06,0.9,0.17,0.99,0.27403163462523,2454.283,6034.112,5614.1175,131,3507.5652196435,70,0.94,0.6,0.44,0.45,0.83,0.78,0,0,0,0.07,0.01,0.24,0.14546500661638,12395.891,31558.362,31310.38,535,15981.058522888,1094,0.92,0.53,0.19,0.5,0.84
,http://www.klgtu.ru/,17,31,10,1,,14,20,1,15,41,1,1,,2,4,1,4,5,22,121,,,26,131,3,,,,,4,6,3,,,1,0.53,0.97,0.59,0.94,0.29,1,0.0083652390680965,1543.512,1836.3675,2124.304,113,2929.0738087314,31.5,0.72,0.73,0.78,0.18,0.82,0.38,0.02,0.08,0,0.07,0.04,0.68,0.31025634765625,7019.204,15160.487,13155.218,532,11935.029266341,398.5,0.7,0.87,0.28,0.42,0.85
,https://tksu.ru/,3,42,,3,,7,4,2,16,58,,1,,1,2,1,3,5,3,94,,,44,81,5,,2,,,7,8,2,,2,0.12,0.97,1,0.7,0.99,0.94,1,0.58263178169292,739.586,1022.178,1802.198,68,1170.8506975623,18,0.51,0.8,0.78,0.36,0.91,1,0.54,0.59,0.02,0.34,0.8,0.46,0.0025407436158922,2891.55,6496.351,8732.55,309,4077.5096361306,655.611,0.61,0.73,0.49,0.42,0.9
,http://www.kamgu.ru/,0,34,1,2,,5,1,,13,60,1,1,,1,1,,4,5,24,34,1,,62,25,7,10,1,1,,4,10,2,2,1,1,0.03,0.37,0.03,1,0,1,0.029630707652725,3534.0845,5226.647,6622.6175,66,8094.4511885561,8,0.83,0.67,0.5,0.27,0.92,0.05,0,0,0,0.14,0,0.27,0.8012460691664,11471.083,28885.908,23528.434,436,23756.986824275,1021.578,0.83,0.67,0.09,0.33,0.9
,https://kchgu.ru/,16,9,,1,,6,17,1,29,4,,1,,1,2,1,5,2,20,6,,,31,15,3,14,,,,5,5,2,3,,1,0.77,0.92,0.84,1,0.32,1,0.026642796193976,1165.56,2323.985,1391.91,56,2830.3391882767,7,0.8,0.73,0.86,0.45,0.73,0.77,0.58,0.29,0.01,0.65,0.29,0.65,0.14794309616089,2766.927,9653.552,9580.327,205,7301.5293441624,430.5,0.72,0.73,0.43,0.5,0.76
,http://ncsa.ru/,0,86,,1,,7,1,1,28,89,,1,,1,1,1,4,3,6,93,3,,93,66,14,1,2,1,,3,9,3,1,1,0.67,0.5,0.81,0.52,1,0.52,1,0.18180547400258,1601.4845,2981.102,2329.841,26,2248.3129527932,0,0.87,0.73,0.71,0.36,0.8,0.65,0.04,0.05,0,0.94,0.36,0.99,0.18999714660645,5928.7845,17296.5585,19834.6435,112.5,6774.6827859696,82,0.87,0.67,0.44,0.42,0.83
,https://petrsu.ru/,15,94,,2,,74,17,1,31,43,,1,,1,2,1,5,4,31,98,,,53,139,32,,1,,,4,12,6,,1,0.95,0.88,1,0.74,0.75,0.71,0.92,0.076729213393609,984.926,1290.2075,1703.038,176,1814.1012124644,136,0.75,0.73,0.86,0.36,0.91,1,0.17,0.4,0.02,0.02,0.44,0.41,0.017746229383681,4393.091,8280.3245,8857.7265,703,6207.8087433931,721.388,0.63,0.73,0.38,0.42,0.91
,https://kemsu.ru/,0,123,1,,,84,2,2,19,60,1,,,1,2,2,4,6,1,1611,1,,1568,66,16,16,2,1,,4,7,3,1,2,1,0.99,0.15,0.03,0.13,0.29,0.41,0.0053411749537319,595.404,7312.0145,6730.587,440,2931.9545703012,408.5,0.77,0.73,0.42,0.36,0.91,1,0.63,0,0,0,0.01,0.05,0.0005078125,2637.328,37517.730199295,34668.866,2735,15008.024744009,2546.5,0.75,0.73,0.23,0.42,0.91
,https://dksta.ru/,0,9,,,,9,3,,26,37,,,,1,3,,3,1,29,9,,,31,32,11,16,,,,3,7,4,1,,0.88,0.99,1,0.84,0.99,0.96,1,0.10872941194115,600.003,841.3165,1416.631,76,1063.5532374897,32,0.7,0.73,0.94,0.36,0.91,0.18,0.77,0.88,0.07,0.38,0.85,0.67,0.47982569419013,2240.986,4012.986,6883.986,291,3724.6163094273,416,0.7,0.67,0.5,0.42,0.89
,http://gukolomna.ru/,16,253,,1,,182,17,7,34,83,,1,,1,2,1,2,4,16,338,,,47,342,15,3,2,,,7,10,5,1,2,0.63,0.63,0.92,0.08,0.92,0.45,0.93,0.19545509738529,1391.619,2331.4505,5195.7985,121,2436.1791447094,129,0.8,0.67,0.59,0.18,0.82,0.6,0.04,0.08,0,0.08,0.19,0.35,0.2087050880856,5932.6595,14765.8815,24566.1445,511,8358.9402407201,836.1195,0.88,0.6,0.23,0.25,0.83
,https://www.syktsu.ru/,15,28,,2,,16,17,,8,32,,1,,1,3,,3,3,26,39,2,3,41,50,2,,,1,1,5,10,2,,,1,0.76,0.63,0.02,0.99,0.51,1,0.027286760869302,1186.231,3848.524,7567.716,79,2280.4395893965,22.5,0.59,0.67,0.65,0.18,0.82,1,0.19,0.03,0,0.01,0.06,0.47,0.035751805264508,4284.283,19703.874,40787.428,888,11302.013578305,641,0.59,0.6,0.32,0.17,0.69
,https://amgpgu.ru/,5,147,,1,,141,5,3,24,13,,1,,1,1,1,3,3,6,148,,,14,184,7,5,,,,4,8,3,1,,0.33,0.94,0.99,0.96,1,0.81,1,0.34370619978672,818.433,1513.174,906.9105,57,1576.4079053672,3.4999999999999,0.79,0.67,0.86,0.18,0.73,0.18,0.39,0.46,0.64,0.28,0.59,0.73,0.48767906160554,3341.857,7691.764,3503.298,339,5291.2243424253,356,0.79,0.6,0.55,0.17,0.62
,https://knastu.ru/,6,21,,3,,16,6,1,11,55,,1,,1,1,1,4,3,32,16,,,38,26,14,6,1,,,2,8,2,1,1,0.99,0.01,0.2,0.02,1,0.02,1,0.043068335868713,4511.048,6641.572,6935.056,43,5567.7281993066,15,0.8,0.73,0.48,0.36,0.7,1,0.01,0.17,0,0.91,0.06,0.84,0,7530.337,11949.021,10836.548,127,11279.930166566,253,0.78,0.67,0.43,0.33,0.73
,https://ksu.edu.ru/,0,10,,2,,,3,,47,19,,1,,,3,,4,2,6,10,,,18,7,9,,,,,4,3,3,,,0.97,0.68,0.92,0.61,0.75,0.47,0.93,0.065084822551777,1314.15,2324.734,2071.662,176,2368.2580928731,130,0.54,0.67,0.78,0.36,0.92,0.99,0.24,0.35,0.19,0,0.4,0.06,0.043559633890788,3967.761,8932.8805,5540.816,981,6477.6529330874,2232.227,0.54,0.67,0.31,0.42,0.93
,http://rta.customs.ru/,3,34,,,,60,5,3,37,19,,,,3,3,1,3,1,23,35,1,11,25,119,6,,,1,3,3,7,3,,,0.96,0.96,0.98,0.88,1,0.91,1,0.069800915534901,776.212,1632.882,1287.67,66,1278.034769899,10.5,0.65,0.6,0.95,0,0.6,0.18,0.54,0.5,0.42,0.86,0.87,0.91,0.48558712855809,2896.36,7316.5305,4323.3535,145,3615.3426671427,191,0.65,0.53,0.6,0,0.5
,http://www.kspu.ru/,0,12,,,,6,2,2,65,12,,,,1,2,1,3,2,0,8,,5,9,11,8,5,,,1,2,4,3,1,,0.83,1,1,0.47,1,0.68,1,0.12813311017441,366.328,873.8505,2494.6375,50,1868.1409160691,0,0.84,0.73,0.81,0.27,0.83,1,0.98,0.5,1,0.79,0.76,0.99,0.024111275778876,1370.403,7255.4335,1370.403,167,4314.6925209352,67,0.87,0.73,0.92,0.33,0.81
,https://www.sfu-kras.ru/,0,82,,,,78,,1,28,6,,,,1,,1,4,2,1,86,1,,9,102,43,19,,1,,2,8,2,2,,0.17,0.52,0.82,0.09,0.9,0.4,1,0.49745521749499,1559.517,2936.1065,4943.0275,130,2578.9995722649,56,0.91,0.67,0.52,0.27,1,0.9,0.01,0.04,0.01,0.12,0.07,0.59,0.10088388231066,7646.312,18305.952,8986.7705,460,10794.230005867,494.5,0.91,0.67,0.33,0.33,0.98
,https://kubstu.ru/,0,64,,6,,22,2,13,36,69,,2,,1,2,2,3,3,39,176,,,81,139,4,,1,,,2,6,3,,1,1,0.87,1,0.61,1,0.69,1,0.029016821848616,1006.701,1006.701,2049.4105,41,1849.8475103746,0,0.88,0.93,0.86,0.36,0.91,0.41,0.49,0.4,0.08,0.92,0.52,1,0.29621067810059,3033.452,8301.522,6679.846,122,5656.1859765309,65.5,0.88,0.87,0.52,0.42,0.89
,https://kubsu.ru/,12,52,,1,,52,14,,2,57,,1,,1,3,,2,2,38,49,,1,40,82,24,1,,,1,4,11,3,1,,0.51,0,0.3,0.04,1,0.01,1,0.24707110766246,5790.14,5790.14,6376.4075,40,6769.3447036551,7,0.61,0.73,0.42,0.36,0.67,0.69,0,0.07,0,0.94,0,0.87,0.17449614885118,14225.062,15662.6625,15127.1915,114.5,17864.221236017,230,0.65,0.67,0.37,0.42,0.63
,https://kuzstu.ru/,2,26,,2,,15,4,,53,36,,1,,1,3,,3,2,26,35,,,38,69,3,,,,,4,7,3,,,0.34,0.96,0.46,0.02,0.97,0.55,1,0.33709550744602,755.724,4722.827,7004.051,93,2166.5553498118,31.5,0.73,0.8,0.55,0.45,0.8,0.09,0.5,0.04,0,0.1,0.26,0.61,0.6448250901964,3004.238,17891.714,19314.214,474,7635.1217996372,472.5,0.73,0.8,0.28,0.5,0.8
,http://www.kgsu.ru/,9,56,,4,,11,24,,22,60,,1,,2,3,,2,5,15,71,,2,55,41,42,,1,,1,4,7,5,,1,0.72,0.52,0.29,0.01,0.99,0.13,1,0.165211795977,1561.726,5846.058,9045.645,76,3799.5597799063,13,0.67,0.8,0.5,0.18,0.73,1,0.23,0.03,0,0.55,0.14,0.78,0.030591967688666,4038.1025,18488.4285,33055.547,233,9143.8790241291,311.5,0.69,0.73,0.42,0.17,0.74
